lon,lat,name,address,pname,cityname,business_area,type
103.885030,30.478668,菜鸟驿站(成职院创业街),花源大道310号成都职业技术学院花源校区,四川省,成都市,花源街道,生活服务;物流速递;物流速递
103.882355,30.486661,菜鸟驿站(白云路4号店),花源街道白云路4号,四川省,成都市,花源街道,生活服务;物流速递;物流速递
103.797980,30.424971,韵达EXPRESS园区代理点,儒林路,四川省,成都市,五津街道,生活服务;物流速递;物流速递
103.854436,30.446760,菜鸟驿站(政通街83号店),政通街83号,四川省,成都市,,生活服务;物流速递;物流速递
103.804666,30.427815,壹米滴答新津安西营业部,五津街道古家村3组34号,四川省,成都市,,生活服务;物流速递;物流速递
103.804825,30.407360,新津区生态鲜奶配送中心,文昌路34附近,四川省,成都市,,生活服务;物流速递;物流速递
103.854713,30.444612,中国体育彩票,花桥镇中学路7号,四川省,成都市,,生活服务;物流速递;物流速递|生活服务;彩票彩券销售点;彩票彩券销售点
103.920530,30.382924,普兴铁路货场,普兴镇,四川省,成都市,,生活服务;物流速递;物流仓储场地
103.883720,30.487769,菜鸟驿站,花源镇白云大道115号,四川省,成都市,花源街道,生活服务;物流速递;物流速递
103.744940,30.341130,菜鸟驿站,永商镇和平街63号,四川省,成都市,,生活服务;物流速递;物流速递
103.804271,30.428887,马帮传奇·盛世前程,兴园五路与希望西路交叉路口往南约100米,四川省,成都市,,生活服务;物流速递;物流速递
103.860172,30.446394,菜鸟驿站(金桥街177号店),金桥街177号,四川省,成都市,,生活服务;物流速递;物流速递
103.885834,30.380540,菜鸟驿站(银杏路124号店),普兴街道银杏路124号,四川省,成都市,,生活服务;物流速递;物流速递
103.816241,30.424931,壹米滴答,瑞通路229号附近,四川省,成都市,,生活服务;物流速递;物流速递|购物服务;购物相关场所;购物相关场所
103.883282,30.480227,菜鸟驿站(竹苑大道47号店),花源街道竹苑大道47号菜鸟驿站,四川省,成都市,花源街道,生活服务;物流速递;物流速递
103.881308,30.464912,菜鸟驿站(金科廊桥水乡店),花源街道兴普大道241号,四川省,成都市,,生活服务;物流速递;物流速递
103.915459,30.394745,天府新区公路货物集散中心,新普路附近,四川省,成都市,,生活服务;物流速递;物流速递
103.806474,30.426312,菜鸟驿站(成都颐和雅郡店),五津街道兴园五路176号,四川省,成都市,,生活服务;物流速递;物流速递
103.804580,30.428781,新津县三志配送服务部代办,兴园5路附近,四川省,成都市,,生活服务;物流速递;物流速递
103.879395,30.497256,菜鸟驿站(花园老街201号店),花源街道花园老街201号(梦璐旁边),四川省,成都市,,生活服务;物流速递;物流速递
103.887842,30.486975,菜鸟驿站(成艺大学后校门店),白云大道与花源大道交叉路口东侧(金秋乐园西北侧),四川省,成都市,花源街道,生活服务;物流速递;物流速递
103.888502,30.486764,顺丰速运,花源镇龙翔四街32号,四川省,成都市,花源街道,生活服务;生活服务场所;生活服务场所
103.808457,30.426936,新津诚兴食品配送,温州路148附近,四川省,成都市,,生活服务;物流速递;物流速递
103.917520,30.382376,普兴货运站,养廉街(普兴站东侧约150米),四川省,成都市,,生活服务;生活服务场所;生活服务场所
103.814535,30.483002,兴义配送中心,三新路114号附近,四川省,成都市,,生活服务;生活服务场所;生活服务场所
103.808383,30.426958,惠盈配送中心,五津镇内温州路148号,四川省,成都市,,生活服务;生活服务场所;生活服务场所
103.857861,30.446853,双茂配送中心,长绍街171附134附近,四川省,成都市,,生活服务;生活服务场所;生活服务场所|购物服务;购物相关场所;购物相关场所
103.821829,30.423045,菜鸟驿站(成都新津海悦豪庭店),五津街道瑞东路102号海悦豪庭一期,四川省,成都市,,生活服务;物流速递;物流速递
103.815750,30.432250,菜鸟驿站(成都新筑鼎峰15栋店),五津街道新筑鼎峰后大门15栋1单元,四川省,成都市,,生活服务;物流速递;物流速递
103.835890,30.382490,菜鸟驿站(成都新津罗山新居店),"邓双镇岷山大道三段366号,罗山新居小区",四川省,成都市,,生活服务;物流速递;物流速递
103.814102,30.419829,菜鸟驿站(成都新津九龙公寓店),瑞园路149号-附1附近,四川省,成都市,五津街道,生活服务;物流速递;物流速递
103.868420,30.384290,菜鸟驿站(成都新津岳店小区店),金华镇岳店小区,四川省,成都市,,生活服务;物流速递;物流速递
103.824619,30.392280,菜鸟驿站(成都新津芝芝花园店),邓双镇芝芝路路8号成都农商银行旁,四川省,成都市,,生活服务;物流速递;物流速递
103.798275,30.413406,菜鸟驿站(成都新津江山多娇店),五津街道西顺河街398号江山多娇86栋三单元物业服务中心,四川省,成都市,,生活服务;物流速递;物流速递
103.898340,30.406806,久酒粮配送,普兴西街14号附近,四川省,成都市,,生活服务;生活服务场所;生活服务场所
103.900200,30.377554,中国沃尔玛生鲜配送中心,[],四川省,成都市,,生活服务;物流速递;物流速递
103.835460,30.418730,菜鸟驿站(成都新津棉花沱小区店),花桥镇棉花沱北路81号,四川省,成都市,,生活服务;物流速递;物流速递
103.837029,30.421512,菜鸟驿站(成都新津棉花沱小区店),棉花沱北路(棉花沱社区),四川省,成都市,,生活服务;物流速递;物流速递
103.911410,30.380820,菜鸟驿站(成都新津养瑞苑小区店),普兴镇养信街养瑞苑小区六栋二单元101室,四川省,成都市,,生活服务;物流速递;物流速递
103.750165,30.395492,菜鸟驿站(成都新津安西街80号店),安西街,四川省,成都市,,生活服务;物流速递;物流速递
103.757630,30.487630,菜鸟驿站(成都新津文井街152号店),文井乡文井街152号(文井乡卫生院对面),四川省,成都市,,生活服务;物流速递;物流速递
103.882757,30.484175,菜鸟驿站(花源街道宜兴茶楼95号店),花源街道府西路95号,四川省,成都市,花源街道,生活服务;物流速递;物流速递
103.885149,30.406093,菜鸟驿站(成都新津天府城邦四期店),普兴镇骑龙湖三路恒大天府城邦四期34栋底商107号,四川省,成都市,,生活服务;物流速递;物流速递
103.891570,30.403429,菜鸟驿站(成都新津恒大天府城邦店),成都市新津县普兴镇骑龙湖三路323,四川省,成都市,,生活服务;物流速递;物流速递
103.801277,30.407779,菜鸟驿站(成都新津望江安置小区店),永商镇望滨路111号,四川省,成都市,,生活服务;物流速递;物流速递
103.887480,30.486060,菜鸟驿站(成都新津花源龙祥路8号店),花源镇龙祥路8号,四川省,成都市,花源街道,生活服务;物流速递;物流速递
103.882340,30.478890,菜鸟驿站(成都职业技术学院花源校区),花源镇成都职业技术学院创业街菜鸟驿站,四川省,成都市,花源街道,生活服务;物流速递;物流速递
103.812013,30.435623,菜鸟驿站(成都新津龙王渡二期13栋店),五津街道兴园三路龙王渡二期13栋1单元1号,四川省,成都市,,生活服务;物流速递;物流速递
103.812096,30.484186,菜鸟驿站(成都新津兴义斑竹林183号店),兴义镇斑竹林街183号,四川省,成都市,,生活服务;物流速递;物流速递
103.894540,30.410200,菜鸟驿站(成都普兴镇安置房5期10栋店),普兴镇普兴西街42附2号,四川省,成都市,,生活服务;物流速递;物流速递
103.805185,30.482264,菜鸟驿站(成都新津兴义歇马店街95号店),兴义镇歇马店街95号,四川省,成都市,,生活服务;物流速递;物流速递
103.887299,30.380267,菜鸟驿站(成都新津金华镇宝峰路23号店),金华镇宝峰路23号店,四川省,成都市,,生活服务;物流速递;物流速递
103.818230,30.428235,菜鸟驿站(成都新津隆鑫印象城邦正门店),五津街道兴园3路6号隆鑫印象城邦,四川省,成都市,,生活服务;物流速递;物流速递
103.882810,30.476610,菜鸟驿站(成都新津柳河苑2栋1单元1号店),花源镇兴普大道柳河苑,四川省,成都市,花源街道,生活服务;物流速递;物流速递
103.883257,30.474807,菜鸟驿站(成都新津优博淘花源商业广场店),花源镇柳河村优博淘华源1-123,四川省,成都市,,生活服务;物流速递;物流速递
103.811610,30.426324,成都新津红祥汽车运输有限公司,五津镇希望路111号,四川省,成都市,五津街道,生活服务;物流速递;物流速递
103.804889,30.419162,华美配送,平岗路和谐商务旅馆旁,四川省,成都市,五津街道,生活服务;生活服务场所;生活服务场所
103.919906,30.382998,铁路货运(新津货运站营业厅),普兴镇养正养方街新津站东300米,四川省,成都市,,生活服务;物流速递;物流速递
103.478469,30.403907,邮政速递物流公司(邛崃市分公司),东星大道453号,四川省,成都市,临邛,生活服务;邮局;邮政速递
103.477816,30.403981,邛崃市邮政局,东星大道443号,四川省,成都市,临邛,生活服务;邮局;邮局
103.477619,30.404002,中国邮政集团公司(邛崃市分公司),东星大道443号,四川省,成都市,临邛,公司企业;公司;公司
103.350722,30.413211,中国邮政包裹快递代收点,马湖街,四川省,成都市,,生活服务;邮局;邮政速递
103.336071,30.342415,邛崃市平乐邮政支局,迎宾大道226号附近,四川省,成都市,,生活服务;邮局;邮局
103.698101,30.398244,中国邮政,黄塔街,四川省,成都市,,生活服务;邮局;邮局
103.635241,30.376028,中国邮政,正街(高埂中学东北侧约50米),四川省,成都市,,生活服务;邮局;邮局
103.419040,30.335340,中国邮政,金龙街与龙潭街交叉路口西北侧,四川省,成都市,,生活服务;邮局;邮局
103.339365,30.500633,邛崃市大同邮政代办所,大同乡富民街86号,四川省,成都市,,生活服务;邮局;邮局
103.450922,30.477985,中国邮政便民服务站,桑园大桥,四川省,成都市,,生活服务;邮局;邮局
103.504413,30.381382,邛崃市宝林邮政代办所,宝塔社区桥南街113号,四川省,成都市,,生活服务;邮局;邮局
103.671344,30.353323,邛崃市牟礼邮政代办所,新建街377号,四川省,成都市,牟礼村,生活服务;邮局;邮局
103.158867,30.323640,邛崃市高何邮政代办所,高何镇上天街96号,四川省,成都市,,生活服务;邮局;邮局
103.419912,30.522789,邛崃市茶园邮政代办所,茶园乡茶西路111号,四川省,成都市,,生活服务;邮局;邮局
103.180832,30.408820,邛崃市南宝邮政代办所,南宝乡南宝街12号,四川省,成都市,,生活服务;邮局;邮局
103.260033,30.402601,邛崃市油榨邮政代办所,南宝山镇桃花社区新街81号附2号,四川省,成都市,,生活服务;邮局;邮局
103.686023,30.304313,邛崃市回龙邮政代办所,回龙镇正街64号,四川省,成都市,,生活服务;邮局;邮局
103.287668,30.312206,邛崃市道佐邮政代办所,道佐乡东街45号,四川省,成都市,,生活服务;邮局;邮局
103.584094,30.387735,邛崃市固驿邮政代办所,卷洞桥街201附近,四川省,成都市,固驿街道,生活服务;邮局;邮局
103.291106,30.264407,邛崃市临济邮政代办所,临济镇临济街12号,四川省,成都市,临济,生活服务;邮局;邮局
103.496299,30.452615,邛崃市君平邮政代办所,桑园镇童桥街114号,四川省,成都市,,生活服务;邮局;邮局
103.454491,30.389360,邛崃市南河邮政代办所,临邛镇大东街120号,四川省,成都市,临邛,生活服务;邮局;邮局
103.668623,30.348404,中国邮政便民服务站,新建街,四川省,成都市,牟礼村,生活服务;生活服务场所;生活服务场所
103.444907,30.384941,中国邮政便民服务站,[],四川省,成都市,,生活服务;生活服务场所;生活服务场所
103.174883,30.301876,中国邮政便民服务站,寿高路,四川省,成都市,,生活服务;生活服务场所;生活服务场所
103.451620,30.442006,中国邮政便民服务站,[],四川省,成都市,,生活服务;生活服务场所;生活服务场所
103.673800,30.352123,中国邮政便民服务站,和平街,四川省,成都市,牟礼村,生活服务;生活服务场所;生活服务场所
103.349625,30.411517,中国邮政便民服务站,马湖街,四川省,成都市,,生活服务;生活服务场所;生活服务场所
103.155397,30.241230,中国邮政村邮站,[],四川省,成都市,,生活服务;生活服务场所;生活服务场所
103.414245,30.376797,邛崃市孔明邮政代办所,太阳社区6组,四川省,成都市,,生活服务;邮局;邮局
103.350705,30.413181,邛崃市马湖邮政代办所,水口镇马湖街123号,四川省,成都市,,生活服务;邮局;邮局
103.712257,30.342045,邛崃市永丰邮政代办所,牟礼镇永丰正街54号,四川省,成都市,,生活服务;邮局;邮局
103.350644,30.379583,中国邮政便民服务部,下坝北街与平乐镇东街交叉路口往西北约150米,四川省,成都市,,生活服务;生活服务场所;生活服务场所
103.478396,30.403952,中国邮政(邛崃市东星邮政支局),东星大道453号,四川省,成都市,临邛,生活服务;邮局;邮政速递
103.459968,30.412347,邛崃市南岳街邮政支局,南岳街43号,四川省,成都市,临邛,生活服务;邮局;邮局
103.651531,30.347627,邛崃市新迎街邮政支局,牟礼镇兴贤新果街131-133号,四川省,成都市,,生活服务;邮局;邮局
103.176224,30.301313,天台邮政代办所,天台镇天台街142号,四川省,成都市,,生活服务;邮局;邮局
103.429756,30.457301,邛崃市西桥邮政代办所,临邛镇桥新街110号,四川省,成都市,,生活服务;邮局;邮局
103.492306,30.449790,中国邮政(君平邮政代办所),童桥街,四川省,成都市,,生活服务;邮局;邮局
103.660764,30.457809,邛崃市付安邮政代办所,冉义镇付庵街19号,四川省,成都市,,生活服务;邮局;邮局
103.240270,30.382212,邛崃市火井邮政支局,火井镇河南街167号,四川省,成都市,火井镇,生活服务;邮局;邮局
103.421556,30.337556,邛崃市卧龙邮政支局,鹤山镇天华新社区新街15号,四川省,成都市,,生活服务;邮局;邮局
103.540597,30.403459,中国邮政(邛崃市前进邮政代办所),前进镇前兴街117号,四川省,成都市,前进,生活服务;邮局;邮局
103.300435,30.449529,邛崃市水口邮政支局,水口镇邛水路86号,四川省,成都市,,生活服务;邮局;邮局
103.675765,30.399595,邛崃市泉水邮政支局,金泉大道101-113号,四川省,成都市,,生活服务;邮局;邮局
103.623443,30.399951,邛崃市高埂邮政支局,高埂镇金桥街1号,四川省,成都市,高埂,生活服务;邮局;邮局
103.633116,30.376613,邛崃市三中邮政代办所,高埂镇学府街20号(高埂中学对面),四川省,成都市,,生活服务;邮局;邮局
103.474030,30.408506,邛崃市文南路邮政所,临邛街道办文南路28号,四川省,成都市,临邛,生活服务;邮局;邮局
103.699731,30.392402,邛崃市羊安邮政支局,羊安街211号,四川省,成都市,,生活服务;邮局;邮局
103.325690,30.306556,邛崃市石头邮政代办所,临济镇青华社区14组67号,四川省,成都市,,生活服务;邮局;邮局
103.351734,30.378604,邛崃市下坝邮政代办所,下坝乡东街1号,四川省,成都市,,生活服务;邮局;邮局
103.574988,30.341687,新安邮政代办所,固驿镇新安街350号,四川省,成都市,,生活服务;邮局;邮局
103.292843,30.262938,雅安市廖场邮政代办所,廖场乡政府街12号,四川省,成都市,,生活服务;邮局;邮局
103.461146,30.473601,邛崃市桑园邮政支局,桑园镇交通街164号附9号,四川省,成都市,,生活服务;邮局;邮局
103.459007,30.476879,中国邮政(成温邛高速辅路店),桑园镇318国道辅路近成温邛高速辅路,四川省,成都市,,生活服务;邮局;邮局
103.459578,30.396994,菜鸟驿站(司马大道恒耘移动店610031014),临邛镇司马大道480号附1(司马大道恒耘移动店邮政自提点),四川省,成都市,,生活服务;物流速递;物流速递
103.240536,30.382473,菜鸟驿站(成都火井镇店),火井镇河南街30号邮政储蓄斜对面,四川省,成都市,火井镇,生活服务;物流速递;物流速递
103.622370,30.400080,菜鸟驿站(成都高埂街道店),金桥街1号(高埂邮政支局),四川省,成都市,,生活服务;物流速递;物流速递
104.413168,30.856500,四川省邮政速递物流有限公司(金堂县分公司),金航街11号,四川省,成都市,,生活服务;邮局;邮政速递
104.413803,30.856287,中国邮政24小时自助服务,滨江路一段630号附近,四川省,成都市,,生活服务;生活服务场所;生活服务场所
104.415801,30.802697,邮政快递代办点,云绣大道(延长石油壳牌加油站西侧约100米),四川省,成都市,,生活服务;物流速递;物流速递
104.408792,30.882563,中国邮政便民服务,[],四川省,成都市,,生活服务;生活服务场所;生活服务场所
104.756253,30.509283,中国邮政,云合镇政府1层,四川省,成都市,,生活服务;邮局;邮局
104.418740,30.827512,中国邮政,迎宾大道二段(香龙山),四川省,成都市,,生活服务;邮局;邮局
104.413896,30.856411,金航路邮政支局,万安街与金航街交叉口西南50米,四川省,成都市,,生活服务;邮局;邮局
104.639131,30.828633,福兴邮政支局,福兴镇金兴街227-237号,四川省,成都市,,生活服务;邮局;邮局
104.788934,30.569065,又新邮政营业所,又新镇新乐东街5号,四川省,成都市,,生活服务;邮局;邮局
104.840514,30.557584,永乐邮政所,永乐村2组33号,四川省,成都市,,生活服务;邮局;邮局
104.838389,30.522162,土桥邮政支局,土桥镇土桥大道18-26号,四川省,成都市,,生活服务;邮局;邮局
104.421402,30.920331,官仓邮政代办所,官仓镇中孚社区办公室,四川省,成都市,,生活服务;邮局;邮局
104.638320,30.760243,三溪邮政所,三溪镇上正街9-11号,四川省,成都市,,生活服务;邮局;邮局
104.482850,30.608354,五凤邮政代办所,五凤镇小凤街36号,四川省,成都市,,生活服务;邮局;邮局
104.792118,30.627580,中国邮政广兴营业所,广兴镇保庵街41-47号,四川省,成都市,,生活服务;邮局;邮局
104.597022,30.857694,中国邮政便民服务站,三金路,四川省,成都市,,生活服务;邮局;邮局
104.434324,30.847866,金堂县韩滩邮政所,韩滩新龙路4号,四川省,成都市,,生活服务;邮局;邮局
104.482819,30.608383,中国邮政便民服务站,小凤街107号,四川省,成都市,,生活服务;生活服务场所;生活服务场所
104.465740,30.840338,中国邮政便民服务站,来幸路,四川省,成都市,,生活服务;生活服务场所;生活服务场所
104.436850,30.856179,中国邮政(幸福路邮政所),幸福路141-149号,四川省,成都市,,生活服务;邮局;邮局
104.575177,30.814712,金堂县赵家邮政局,赵家镇荷塘街169到175号,四川省,成都市,,生活服务;邮局;邮局
104.776847,30.686219,转龙邮政代办所,转龙镇莲花横街14-16号,四川省,成都市,,生活服务;邮局;邮局
104.638828,30.620760,平桥邮政代办所,兴平街64至66号,四川省,成都市,,生活服务;邮局;邮局
104.409057,30.850707,中国邮政(迎宾大道邮政所),赵镇迎宾大道一段111-113号金海岸天府花园水城19号楼5号,四川省,成都市,,生活服务;邮局;邮局
104.406763,30.862190,中国邮政(金沙街邮政所),金沙街234号附1号-附2号,四川省,成都市,,生活服务;邮局;邮局
104.699916,30.780705,中国邮政(金龙邮政所),金龙镇瓦窑街374号,四川省,成都市,,生活服务;邮局;邮局
104.698857,30.688764,中国邮政(金堂县隆盛邮政所),隆盛镇新平街12号,四川省,成都市,,生活服务;邮局;邮局
104.730746,30.629200,中国邮政(竹篙邮政支局),竹篙镇上正街714-716号,四川省,成都市,,生活服务;邮局;邮局
104.702829,30.598014,中国邮政(青松邮政所),竹篙镇青松街232号,四川省,成都市,,生活服务;邮局;邮局
104.756429,30.509247,金堂县云合邮政代办所,云合镇老街72号附1号,四川省,成都市,,生活服务;邮局;邮局
104.559887,30.711972,金堂县淮州大道邮政所,淮州大道36-42号,四川省,成都市,,生活服务;邮局;邮局
104.581267,30.669504,邮政服务(三农白果乡配送店),清明街10西南方向130米,四川省,成都市,,生活服务;生活服务场所;生活服务场所
104.836627,30.523742,中国邮政(金乐邮政所),[],四川省,成都市,,生活服务;邮局;邮局
104.552621,30.714412,中国邮政(宝龙新城邮政所),淮口镇兴淮大道57,四川省,成都市,,生活服务;邮局;邮局
104.627639,30.686639,中国邮政(高板邮政所),高板镇万顺街259至267号,四川省,成都市,高板,生活服务;邮局;邮局
104.385019,30.912614,中国邮政(金堂县清江邮政所),火盆路99号,四川省,成都市,,生活服务;邮局;邮局
104.541931,30.667284,白果邮政所(莲花街),白果镇莲花街10-14号,四川省,成都市,,生活服务;邮局;邮局
104.465485,30.865774,金堂县栖贤邮政代办所,希望街181号(近金堂县栖贤乡人民政府),四川省,成都市,,生活服务;邮局;邮局
104.431369,30.854048,中国邮政(智能包裹柜),赵镇新建路1号正东方向30米,四川省,成都市,,生活服务;邮局;邮局
104.413629,30.856327,中国邮政(金堂县分公司园区揽投站),万安街与金航街交叉口西南50米,四川省,成都市,,生活服务;邮局;邮政速递
104.515001,30.911929,中国邮政(尖山村村邮站),盐尖路东50米,四川省,成都市,,生活服务;邮局;邮局
104.421564,30.920310,中国邮政(安家街店),官仓镇安家街,四川省,成都市,,生活服务;邮局;邮局
104.456288,30.844731,金堂县三星邮政代办所,天星街416号,四川省,成都市,,生活服务;邮局;邮局
103.835754,30.693542,EMS(暂停营业),凤溪大道中段14号,四川省,成都市,凤溪大道,生活服务;邮局;邮政速递
103.794176,30.686174,中国邮政速递物流公司温江区分公司(西北门),天府街西段77号,四川省,成都市,,通行设施;临街院门;临街院正门
103.794168,30.686140,成都市天府邮政所,天府街西段69号,四川省,成都市,,生活服务;邮局;邮局
103.863534,30.703943,中国邮政快递,惠民路211号四川农业大学近邻宝快递服务中心,四川省,成都市,公平,生活服务;邮局;邮政速递
103.906984,30.728679,中国邮政快递驿站,皇姑路与隆兴街交叉路口往西北约50米(芙蓉花开),四川省,成都市,,生活服务;物流速递;物流速递
103.840440,30.705015,中国邮政,白马庙街与临江路交叉路口西侧(爱家天地-A区),四川省,成都市,万春,生活服务;邮局;邮局
103.832789,30.684468,中国邮政,两河路西段511号附近,四川省,成都市,柳城,生活服务;邮局;邮局
103.807109,30.642071,中国邮政便民服务,太极大道99西南50米,四川省,成都市,金马,生活服务;生活服务场所;生活服务场所
103.750000,30.811470,中国邮政,[],四川省,成都市,,生活服务;邮局;邮局
103.803564,30.641150,成都市金马邮政支局,金马镇太极大道288号,四川省,成都市,金马,生活服务;邮局;邮局
103.752328,30.811509,成都市寿安邮政支局,寿安镇吴家场社区吉安街46号,四川省,成都市,,生活服务;邮局;邮局
103.809969,30.740469,踏水邮政代办所,[],四川省,成都市,,生活服务;邮局;邮局
103.857000,30.681276,成都市海科邮政代办所,海科大厦103号,四川省,成都市,,生活服务;邮局;邮局
103.868330,30.669130,中国邮政涌泉便民服务点,五福路339号外商铺8栋11号,四川省,成都市,,生活服务;邮局;邮局
103.907006,30.728646,成都市永宁邮政代办所,永宁镇皇姑路129号,四川省,成都市,,生活服务;邮局;邮局
103.841877,30.689710,成都市向阳路邮政支局,柳城街道凤溪大道中段95号,四川省,成都市,凤溪大道,生活服务;邮局;邮局
103.750887,30.776372,通平邮政所,寿安镇团结桥社区通柳中街22,四川省,成都市,,生活服务;邮局;邮局
103.772129,30.671351,永盛邮政支局,永盛镇兴达路860号,四川省,成都市,,生活服务;邮局;邮局
103.816422,30.681719,成都市西南财大柳林校区邮政代办所,柳台大道东段555西南财经大学柳林校区,四川省,成都市,,生活服务;邮局;邮局
103.836307,30.724182,成都市万春邮政支局,天乡路一段2451号,四川省,成都市,万春,生活服务;邮局;邮局
103.827665,30.673767,成都师范学院邮政代办所,海科东路99号,四川省,成都市,,生活服务;邮局;邮局
103.804974,30.683696,中国邮政(锦绣大道),锦绣大道北段附近,四川省,成都市,,生活服务;邮局;邮政速递
103.841853,30.689714,中国邮政(凤溪大道中段),凤溪大道中段95号,四川省,成都市,凤溪大道,生活服务;邮局;邮局
103.773804,30.662746,中国邮政(便秘服务站),尚石路南段,四川省,成都市,,生活服务;生活服务场所;生活服务场所
103.870505,30.703755,成都市公平邮政支局,天乡路一段377-383号附近,四川省,成都市,公平,生活服务;邮局;邮局
103.774821,30.751070,成都市和盛邮政支局,和盛镇和兴街19号,四川省,成都市,和盛,生活服务;邮局;邮局
103.907013,30.728645,中国邮政(永福街店),永福街13号,四川省,成都市,,生活服务;邮局;邮局
103.836662,30.698288,成都市东大街邮政所,东大街12号附1附4-附6,四川省,成都市,柳城,生活服务;邮局;邮局
104.041784,30.602422,邮政速递物流公司(高新分公司),重庆老火锅王(新北店)新乐南街177号,四川省,成都市,,生活服务;邮局;邮政速递
103.977905,30.629408,中国邮政速递物流(武兴揽投分部),武兴四路18-附3号附近,四川省,成都市,,生活服务;物流速递;物流速递
103.994919,30.652814,中国邮政速递物流,晋阳街,四川省,成都市,,生活服务;物流速递;物流速递
104.063802,30.534831,中国邮政速递物流,德华路333号谢威中心A座,四川省,成都市,,生活服务;邮局;邮政速递
104.042335,30.542848,中国邮政速递物流,荣华南路附60号保利心语二期楼下,四川省,成都市,,生活服务;邮局;邮政速递
104.022954,30.644862,中国邮政速递物流公司(成都市青羊分公司),二环路西一段94号,四川省,成都市,双楠,生活服务;物流速递;物流速递
104.028098,30.620614,中国邮政速递物流成都市分公司长益营业部,红牌楼长益街317号,四川省,成都市,,生活服务;邮局;邮政速递
104.041739,30.602412,中国邮政速递物流股份有限公司新乐营业部,新乐南街175-181号附近,四川省,成都市,,生活服务;邮局;邮政速递
104.041738,30.602410,中国邮政速递物流股份有限公司紫荆营业部,[],四川省,成都市,,生活服务;邮局;邮局
104.041770,30.602413,邮政快递,新乐南街187-191,四川省,成都市,,生活服务;邮局;邮政速递
104.022981,30.644807,中国邮政速递物流公司青羊分公司(西南门),二环路西一段94号,四川省,成都市,双楠,通行设施;临街院门;临街院正门
104.023658,30.644954,中共中国邮政速递物流股份有限公司青羊分公司支部委员会,二环路西一段94附3号附近,四川省,成都市,双楠,政府机构及社会团体;政府机关;政府机关相关
104.022839,30.645103,成都市双楠邮政支局,二环路西一段94号附2-6号,四川省,成都市,双楠,生活服务;邮局;邮局
104.057478,30.576012,成都市石羊场邮政所,锦城大道790-2栋附5号,四川省,成都市,,生活服务;邮局;邮局
104.038862,30.565641,中国邮政EMS,富华北路(万科·公园5号),四川省,成都市,,生活服务;物流速递;物流速递
104.042304,30.542909,中国邮政EMS,高新区富华南路1576号保利心语二期一楼铺面,四川省,成都市,,生活服务;邮局;邮政速递
104.056408,30.635231,中国邮政EMS(小天西街),小天西街8号附9号,四川省,成都市,小天竺,生活服务;邮局;邮政速递
104.042286,30.561492,中国邮政EMS(装修中),[],四川省,成都市,,生活服务;邮局;邮政速递
104.057492,30.576055,ems孵化园投递站,锦城大道790号附104号,四川省,成都市,,生活服务;物流速递;物流速递
104.072673,30.598597,中邮速递易和平共配中心,天和西一街13(天和国际),四川省,成都市,桂溪,生活服务;邮局;邮政速递
103.997312,30.600769,中国邮政(簇桥邮政支局),簇桥中街166号附40号,四川省,成都市,,生活服务;邮局;邮政速递
103.978227,30.627652,成都市武侯工业园邮政所,武兴四路15号附6号,四川省,成都市,,生活服务;邮局;邮局
104.057480,30.576010,全球邮政特快专递(孵化园揽投站),锦城大道790号2栋201,四川省,成都市,,生活服务;物流速递;物流速递
104.008973,30.649288,中国邮政,龙安街5号-附33附近,四川省,成都市,双楠,生活服务;邮局;邮局
104.044753,30.557213,中国邮政,荣华北路与盛安街交叉路口往东南约50米,四川省,成都市,,生活服务;邮局;邮局
104.063638,30.534875,中国邮政,天府五街德华路333号,四川省,成都市,,生活服务;邮局;邮局
104.039318,30.607148,中国邮政,新义西街103号附近,四川省,成都市,神仙树,生活服务;邮局;邮局
104.056333,30.635445,中国邮政,小天西街8号附9号,四川省,成都市,小天竺,生活服务;邮局;邮局
104.033694,30.644595,中国邮政,双元街35号附近,四川省,成都市,双楠,生活服务;邮局;邮局
104.060781,30.631972,中国邮政,玉林北街1号附7号,四川省,成都市,玉林,生活服务;邮局;邮局
103.980198,30.621431,中国邮政,双楠大道武兴路段,四川省,成都市,,生活服务;邮局;邮局
103.983129,30.603309,中国邮政,金履一路218号优博广场1栋1楼,四川省,成都市,,生活服务;邮局;邮局
104.069194,30.621611,中国邮政,跳伞街道二环路南二段21号附6号,四川省,成都市,跳伞塔,生活服务;邮局;邮局
104.066049,30.543142,中国邮政,天府四街66号航兴国际亚朵酒店楼下,四川省,成都市,,生活服务;邮局;邮政速递
104.040344,30.639288,中国邮政,高升桥北街1号成都A区1栋1单元1层,四川省,成都市,高升桥,生活服务;邮局;邮局
104.050923,30.632893,成都市衣冠庙邮政支局,永丰路6号附1号,四川省,成都市,衣冠庙,生活服务;邮局;邮局
104.070951,30.632243,成都市科分院邮政所,人民南路四段9号,四川省,成都市,跳伞塔,生活服务;邮局;邮局
103.983240,30.648094,成都市机投邮政支局,草金东路15号,四川省,成都市,,生活服务;邮局;邮局
104.066662,30.642392,成都市锦江大桥邮政支局,人民南路三段15号附6号,四川省,成都市,小天竺,生活服务;邮局;邮局
104.004041,30.640206,成都市晋吉北路邮政所,晋吉北路66号附28-29号,四川省,成都市,,生活服务;邮局;邮局
103.968392,30.605391,成都市金花邮政所,金花街1号附7-附9号,四川省,成都市,,生活服务;邮局;邮局
