lon,lat,name,address,pname,cityname,business_area,type
116.750313,40.866707,长哨营乡大地(公交站),H46路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.573952,40.969345,胡营(公交站),H48路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.591905,40.596202,大河口(公交站),H13路;H13路梁根;H33路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.574089,40.541780,黄石碴(公交站),H12路;H13路;H13路梁根,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.695549,40.326870,北房村北(公交站),H3路;H66路;H69路,北京市,北京市,北房镇,交通设施服务;公交车站;公交车站相关
116.525126,40.543646,杨树底下东(公交站),H12路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.738832,40.329271,梨园庄村南(公交站),H44路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.651632,40.638424,琉璃庙镇转山子(公交站),H11路;H18路;H29路;H30路;H31路;H32路;H43路;H74路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.622673,40.357803,红螺镇村南(公交站),H57路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.662669,40.481202,干河峪(公交站),H11路;H18路;H29路;H30路;H31路;H32路;H33路;H43路;H67路;H74路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.749336,40.333004,统军庄路口东(公交站),平95路;郊80路;郊81路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.348628,40.409948,黄花城邮局(公交站),H14路;H14路区间(二道关);H37路;H51路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.601858,40.587348,孙胡沟门(公交站),H13路;H13路梁根;H33路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.640395,40.610477,得田沟(公交站),H13路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.421432,40.443432,铁矿峪(公交站),H23路;H50路;H71路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.683854,40.265877,北年丰(公交站),H63路;H9路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.657986,40.362426,雁栖学校(公交站),H12路;H13路;H13路梁根;H25路;H39路;H49路,北京市,北京市,雁栖,交通设施服务;公交车站;公交车站相关
116.690285,40.314732,南房(公交站),H44路;H66路;H69路,北京市,北京市,北房镇,交通设施服务;公交车站;公交车站相关
116.537860,40.431758,田仙峪(公交站),H36路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.468338,40.360412,黄坎(公交站),H14路;H14路区间(九渡河);H14路区间(黄花镇);H21路;H22路;H51路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.555397,40.338276,北宅村西(公交站),H19路;H38路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.618125,40.342791,郭家坞(公交站),H19路;H1路;H23区;H23路;H23路区间(六渡河-洞台);H23路区间(响水湖);H23路区间(洞台);H24路;H2路内环;H2路外环;H34路;H35路;H36路;H50路;H71路;H7路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.405571,40.459801,怀柔三岔(公交站),H50路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.331563,40.444210,鳞龙山(公交站),H14路;H14路区间(二道关);H37路;H51路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.713310,40.321537,驸马庄园(公交站),H69路,北京市,北京市,北房镇,交通设施服务;公交车站;公交车站相关
116.551545,40.411571,苇店北(公交站),H23路;H23路区间(洞台);H24路;H35路;H36路;H50路;H7路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.693771,40.261925,解村(公交站),H63路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.596313,40.276405,孙史山(公交站),H40路环线;H70路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.574349,40.583407,鱼水洞(公交站),H13路;H13路梁根,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.342839,40.465720,西流石(公交站),H14路;H51路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.684674,40.249128,梭草(公交站),H9路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.633194,40.293819,庙城(公交站),H10路区间(李两河);H58路;H58路青龙峡,北京市,北京市,庙城,交通设施服务;公交车站;公交车站相关
116.661185,40.322010,怀柔剧场(公交站),郊80路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.702235,40.369436,雁栖开发区公交场站(公交站),H42路;H66路;H79路,北京市,北京市,雁栖,交通设施服务;公交车站;公交车站相关
116.561649,40.327083,后辛庄(公交站),H38路;H38路区间,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.531921,40.670555,小龙潭(公交站),H28路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.625213,40.438976,神堂峪五道河(公交站),H39路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.543465,40.298428,苏峪口(公交站),H14路;H14路区间(九渡河);H14路区间(二道关);H14路区间(黄花镇);H21路;H22路;H37路;H51路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.625903,40.708733,鸽子堂(公交站),H28路;H28路(西帽山);H30路;H4路;H4路区间;H72路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.592735,40.687912,杨树下(公交站),H28路;H28路(西帽山);H30路;H4路;H4路区间;H72路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
